Cert1,SerialNumber1,Type1,Cert2,SerialNumber2,Type2,Difference
13z.sbermegamarket.sigma.sbrf.ru,18D554E731E51EE9B3CCBEB9059,precertificate,13z.sbermegamarket.sigma.sbrf.ru,18D554E7DAF51EE9B3CCBEB9059,precertificate,20
13z.sbermegamarket.sigma.sbrf.ru,18D554E7DAF51EE9B3CCBEB9059,precertificate,13z.sbermegamarket.sigma.sbrf.ru,18D554E88A151EE9B3CCBEB9059,precertificate,18
13z.sbermegamarket.sigma.sbrf.ru,18D554E88A151EE9B3CCBEB9059,precertificate,13z.sbermegamarket.sigma.sbrf.ru,18D554E90C451EE9B3CCBEB9059,precertificate,17
13z.sbermegamarket.sigma.sbrf.ru,18D554E90C451EE9B3CCBEB9059,precertificate,*.school7shakhty.ucoz.net,18D5551AB91BD302F8725DAB59E,precertificate,21
*.school7shakhty.ucoz.net,18D5551AB91BD302F8725DAB59E,precertificate,*.rga-samara.ru,18D555344CAD5B4AF6F0700C5AC,precertificate,21
*.rga-samara.ru,18D555344CAD5B4AF6F0700C5AC,precertificate,dyna-vbo.as50464.net,18D5A596FAE8A7E21FA22932599,precertificate,23
dyna-vbo.as50464.net,18D5A596FAE8A7E21FA22932599,precertificate,dyna-mkbm.as50464.net,18D5A5C482272D2B1F822932599,precertificate,22
dyna-mkbm.as50464.net,18D5A5C482272D2B1F822932599,precertificate,*.lic39.ru,18D5A5E1466A49FF59311AC9795,precertificate,21
*.lic39.ru,18D5A5E1466A49FF59311AC9795,precertificate,*.uk174.ru,18D5A61F18CED51C20803B63900,precertificate,24
*.uk174.ru,18D5A61F18CED51C20803B63900,precertificate,pre-bp.open.ru,18D5A6584C98C257324854DC726,precertificate,21
pre-bp.open.ru,18D5A6584C98C257324854DC726,precertificate,bp.open.ru,18D5A65927E8C2573445656C726,precertificate,19
bp.open.ru,18D5A65927E8C2573445656C726,precertificate,pre-cb.open.ru,18D5A659CAE8C257306934DC726,precertificate,21
pre-cb.open.ru,18D5A659CAE8C257306934DC726,precertificate,cb.open.ru,18D5A65A7098C2573664056C726,precertificate,19
cb.open.ru,18D5A65A7098C2573664056C726,precertificate,*.temp-avia.ru,18D5A67C529D56EC21146D264A8,precertificate,21
*.temp-avia.ru,18D5A67C529D56EC21146D264A8,precertificate,dbogate.ofc.ru,18D5A699FFD8C25C39F424EC726,precertificate,21
dbogate.ofc.ru,18D5A699FFD8C25C39F424EC726,precertificate,*.ksp-tmr.ru,18D5A6D0B1235670FD31F57CB1D,precertificate,23
*.ksp-tmr.ru,18D5A6D0B1235670FD31F57CB1D,precertificate,open.api.vtb.ru,18D5A6ED421256774A40B107307,precertificate,21
open.api.vtb.ru,18D5A6ED421256774A40B107307,precertificate,dbo.inecobank.ru,18D5A709E2B1272CE0CBE3B9C54,precertificate,19
dbo.inecobank.ru,18D5A709E2B1272CE0CBE3B9C54,precertificate,*.music-shakhty.ru,18D5A7260B76F91F6572101E555,precertificate,23
*.music-shakhty.ru,18D5A7260B76F91F6572101E555,precertificate,*.oblteh.ru,18D5A74B2BF82F2471E0766B4DA,precertificate,21
*.oblteh.ru,18D5A74B2BF82F2471E0766B4DA,precertificate,bill.tlscc.ru,19E610ACA2FA6FF57EEF40E,precertificate,26
bill.tlscc.ru,19E610ACA2FA6FF57EEF40E,precertificate,xn----8sbbihcb3bgbrodc7b3gzc.xn--p1ai,18D5F7CA0BD40B382A26C3C3564,precertificate,27
xn----8sbbihcb3bgbrodc7b3gzc.xn--p1ai,18D5F7CA0BD40B382A26C3C3564,precertificate,*.local.sovetskiy.mfc61.ru,18D5F7F98CFE4AB8986E18BA5A1,precertificate,21
*.local.sovetskiy.mfc61.ru,18D5F7F98CFE4AB8986E18BA5A1,precertificate,*.school28shakhty.ru,18D5F817573455878A9FFC59650,precertificate,22
*.school28shakhty.ru,18D5F817573455878A9FFC59650,precertificate,www.rs-express.ru,18D5F834EF0312BA4DFD64FC7EA,precertificate,19
www.rs-express.ru,18D5F834EF0312BA4DFD64FC7EA,precertificate,*.pskovadmin.ru,18D5F8540641865299D01B0BD55,precertificate,19
*.pskovadmin.ru,18D5F8540641865299D01B0BD55,precertificate,bk.novikom.ru,18D5F8717FFDAB43C2AEC42E231,precertificate,21
bk.novikom.ru,18D5F8717FFDAB43C2AEC42E231,precertificate,*.akrvo.ru,18D5F8A05331104CD6B0E51D3D5,precertificate,19
*.akrvo.ru,18D5F8A05331104CD6B0E51D3D5,precertificate,airkey.cloud.sinara.ru,18D5F8C35A142DA12F36C781F86,precertificate,22
airkey.cloud.sinara.ru,18D5F8C35A142DA12F36C781F86,precertificate,webportal.dmz.ncsp.com,18D5F8DFD18F95730F93696724B,precertificate,21
webportal.dmz.ncsp.com,18D5F8DFD18F95730F93696724B,precertificate,*.ippu.ecpk.sibintek.ru,18D5F8FF30025B7AFB3A1D37A59,precertificate,21
*.ippu.ecpk.sibintek.ru,18D5F8FF30025B7AFB3A1D37A59,precertificate,1c-directbank-pp.mkb.ru,18D5F92CDA6158F7AF52293A523,precertificate,21
1c-directbank-pp.mkb.ru,18D5F92CDA6158F7AF52293A523,precertificate,mkbb-preprod.mkb.ru,18D5F953906018669FB2293A5A3,precertificate,20
mkbb-preprod.mkb.ru,18D5F953906018669FB2293A5A3,precertificate,*.ivanovoobl.ru,18D5F995656F9C4F714E23DB484,precertificate,21
*.ivanovoobl.ru,18D5F995656F9C4F714E23DB484,precertificate,*.sp03.ru,18D5F9B1D61CF76CC37C5D1D67D,precertificate,22
*.sp03.ru,18D5F9B1D61CF76CC37C5D1D67D,precertificate,*.skbchg.ru,18D5F9D96B97F625A797951F40C,precertificate,23
*.skbchg.ru,18D5F9D96B97F625A797951F40C,precertificate,regsql.oparina4.ru,18D5FA193382822F3E9D9168081,precertificate,21
regsql.oparina4.ru,18D5FA193382822F3E9D9168081,precertificate,counters.oparina4.ru,18D5FA1A0432822F3E9E9158F81,precertificate,18
counters.oparina4.ru,18D5FA1A0432822F3E9E9158F81,precertificate,pk.ncagp.ru,18D5FA1AB332822F35C5C7F8381,precertificate,23
pk.ncagp.ru,18D5FA1AB332822F35C5C7F8381,precertificate,monteh.oparina4.ru,18D5FA1B5892822F36992528081,precertificate,18
monteh.oparina4.ru,18D5FA1B5892822F36992528081,precertificate,fastq-exome.ncagp.ru,18D5FA1C08D2822F3E4CB6B8F81,precertificate,19
fastq-exome.ncagp.ru,18D5FA1C08D2822F3E4CB6B8F81,precertificate,integ-pcr.oparina4.ru,18D5FA1CA592822F32931E19B81,precertificate,21
integ-pcr.oparina4.ru,18D5FA1CA592822F32931E19B81,precertificate,*.stavminprom.ru,18D64B0A6666C0C957CAC40CD28,precertificate,23
*.stavminprom.ru,18D64B0A6666C0C957CAC40CD28,precertificate,*.catest.ru,1AF6E1B74491E0511DDFBC7,precertificate,26
*.catest.ru,1AF6E1B74491E0511DDFBC7,precertificate,termgate.tppsandbox.nspk.ru,18D6A152877D687B47B53E51EC3,precertificate,26
termgate.tppsandbox.nspk.ru,18D6A152877D687B47B53E51EC3,precertificate,school30.net,18D6A1DE27C8B46EF2F809ED0E0,precertificate,22
school30.net,18D6A1DE27C8B46EF2F809ED0E0,precertificate,c4t-test.mkb.ru,18D6A81431C3848A2FB2293A5A3,precertificate,22
c4t-test.mkb.ru,18D6A81431C3848A2FB2293A5A3,precertificate,*.rw-y.ru,18D6A8951FA60B0187E9E0C8550,precertificate,22
*.rw-y.ru,18D6A8951FA60B0187E9E0C8550,precertificate,*.school12-61.ru,18D6A8FD9343ADC2A88FFC516A5,precertificate,20
*.school12-61.ru,18D6A8FD9343ADC2A88FFC516A5,precertificate,*.gcgs.ru,18D6A9333492E78A06F8746EB5F,precertificate,21
*.gcgs.ru,18D6A9333492E78A06F8746EB5F,precertificate,*.maukskoe74.ru,18D6A96DDB060E65F57A5793F49,precertificate,18
*.maukskoe74.ru,18D6A96DDB060E65F57A5793F49,precertificate,*.nadzor26.ru,18D6A9A7F0E8BE69CBAABE39C98,precertificate,24
*.nadzor26.ru,18D6A9A7F0E8BE69CBAABE39C98,precertificate,internetbankmb.open.ru,18D6AA9F3008C25737A92D2DF26,precertificate,23
internetbankmb.open.ru,18D6AA9F3008C25737A92D2DF26,precertificate,taxmon.trubprom.com,18D6AACB8F244F4C2B00D3B8150,precertificate,22
taxmon.trubprom.com,18D6AACB8F244F4C2B00D3B8150,precertificate,*.gimn10sh.siteedu.ru,18D6AB91BC1EDD9309CF5579A78,precertificate,24
*.gimn10sh.siteedu.ru,18D6AB91BC1EDD9309CF5579A78,precertificate,bf.sberbank.ru,18D78F42DF9E3B2AF8FD9AE57D0,precertificate,23
bf.sberbank.ru,18D78F42DF9E3B2AF8FD9AE57D0,precertificate,*.saluteai-pd.sberdevices.ru,18D78F4FF3A5A0FA0B3CE29D2B9,precertificate,20
*.saluteai-pd.sberdevices.ru,18D78F4FF3A5A0FA0B3CE29D2B9,precertificate,upos.sberbank.ru,18D78F5328F71E8AC7B29DBF50A,precertificate,21
upos.sberbank.ru,18D78F5328F71E8AC7B29DBF50A,precertificate,pmcloud.sberbank.ru,18D78F57813D2D9AF77FB990AC4,precertificate,21
pmcloud.sberbank.ru,18D78F57813D2D9AF77FB990AC4,precertificate,gigalegal.sber.ru,18D78F58DE9F8E9BE8E59FF65AC,precertificate,19
gigalegal.sber.ru,18D78F58DE9F8E9BE8E59FF65AC,precertificate,cprd-ise-app02.sberins.ru,18D78F5933C2E3902A117165A3C,precertificate,20
cprd-ise-app02.sberins.ru,18D78F5933C2E3902A117165A3C,precertificate,testkomisson.vtb.ru,18D7908A6B22567F4C7B1257307,precertificate,21
testkomisson.vtb.ru,18D7908A6B22567F4C7B1257307,precertificate,ift-mobile.broker.vtb.ru,18D79091B06256734F2E4007507,precertificate,20
ift-mobile.broker.vtb.ru,18D79091B06256734F2E4007507,precertificate,m.komission.vtb.ru,18D7909265A256734A890097307,precertificate,17
m.komission.vtb.ru,18D7909265A256734A890097307,precertificate,ift-mobile2.broker.vtb.ru,18D79092D1A2567346260347F07,precertificate,17
ift-mobile2.broker.vtb.ru,18D79092D1A2567346260347F07,precertificate,komission.vtb.ru,18D790932262567346801157307,precertificate,19
komission.vtb.ru,18D790932262567346801157307,precertificate,*.zppk.ru,18D790F8CB55A1EBB7999CDF601,precertificate,22
*.zppk.ru,18D790F8CB55A1EBB7999CDF601,precertificate,*.cas24.ru,18D7912D1D13F0D2AFA479BBE7D,precertificate,23
*.cas24.ru,18D7912D1D13F0D2AFA479BBE7D,precertificate,webrtc-cl.gazprombank.ru,18D791717CD2575D21D07486D1D,precertificate,22
webrtc-cl.gazprombank.ru,18D791717CD2575D21D07486D1D,precertificate,sna1.gazprombank.ru,18D79172F67253DA67404486D1D,precertificate,20
sna1.gazprombank.ru,18D79172F67253DA67404486D1D,precertificate,sna2.gazprombank.ru,18D7917343325ADA87404486D1D,precertificate,21
sna2.gazprombank.ru,18D7917343325ADA87404486D1D,precertificate,*.testonline.sberbank.ru,18D798ECAFB394FAFB3CEA90089,precertificate,23
*.testonline.sberbank.ru,18D798ECAFB394FAFB3CEA90089,precertificate,greenmarathon.sberbank.ru,18D798ED87E082EAEFB8ED0023F,precertificate,20
greenmarathon.sberbank.ru,18D798ED87E082EAEFB8ED0023F,precertificate,*.minmol26.ru,18D799333B14BBA3B0DBB4CFC64,precertificate,23
*.minmol26.ru,18D799333B14BBA3B0DBB4CFC64,precertificate,*.bankline.ru,18D79975E1AC3757502669D27FA,precertificate,19
*.bankline.ru,18D79975E1AC3757502669D27FA,precertificate,ssrs.dmz.ncsp.com,18D79992321F9573099C6FF714B,precertificate,18
ssrs.dmz.ncsp.com,18D79992321F9573099C6FF714B,precertificate,*.cateam.ru,182ECE900ADB888E41A0EEC,precertificate,25
*.cateam.ru,182ECE900ADB888E41A0EEC,precertificate,lkp.gazprombank.ru,18D841F86842525EB6304486D1D,precertificate,25
lkp.gazprombank.ru,18D841F86842525EB6304486D1D,precertificate,spkk-static.online.sberbank.ru,18D84229EF8F8C91C8860E73A98,precertificate,21
spkk-static.online.sberbank.ru,18D84229EF8F8C91C8860E73A98,precertificate,spkk-api.online.sberbank.ru,18D8422ABC8F8C91C88C09CEBAA,precertificate,21
spkk-api.online.sberbank.ru,18D8422ABC8F8C91C88C09CEBAA,precertificate,*.s2b.tech,18D8422B7E4DAB4AFEB81C4917F,precertificate,19
*.s2b.tech,18D8422B7E4DAB4AFEB81C4917F,precertificate,psi.sberfriend.sbrf.ru,18D8422C1EECDA2E159B36C97B5,precertificate,18
psi.sberfriend.sbrf.ru,18D8422C1EECDA2E159B36C97B5,precertificate,*.lab.s2b.tech,18D8422CB58DDB4AFEB81C445E0,precertificate,22
*.lab.s2b.tech,18D8422CB58DDB4AFEB81C445E0,precertificate,*.belgorod.21-school.ru,18D8422D44A145F89EE4ACA6467,precertificate,19
*.belgorod.21-school.ru,18D8422D44A145F89EE4ACA6467,precertificate,*.derbent.ru,18D8425E26703C0F731BF9E16E8,precertificate,22
*.derbent.ru,18D8425E26703C0F731BF9E16E8,precertificate,*.stavkomarchiv.ru,18D84279DD59BFAFDF338A36466,precertificate,23
*.stavkomarchiv.ru,18D84279DD59BFAFDF338A36466,precertificate,*.magnitogorsk.ru,18D84295F5D6184AED63EF7F00A,precertificate,21
*.magnitogorsk.ru,18D84295F5D6184AED63EF7F00A,precertificate,"*.binavigator.ru, *.acc-serv.ru",18D842B8D4BA76E11CBE0F06266,precertificate,19
"*.binavigator.ru, *.acc-serv.ru",18D842B8D4BA76E11CBE0F06266,precertificate,*.rusfinance.ru,18D842D9EF1D6B033CADF9AFF69,precertificate,21
*.rusfinance.ru,18D842D9EF1D6B033CADF9AFF69,precertificate,mail.magnitogorsk.ru,18D842F630D6184AEB343F4F00A,precertificate,21
mail.magnitogorsk.ru,18D842F630D6184AEB343F4F00A,precertificate,www.magnitogorsk.ru,18D843137046184AEDFE2F6F00A,precertificate,22
www.magnitogorsk.ru,18D843137046184AEDFE2F6F00A,precertificate,mobile2.broker.vtb.ru,18D8433189E2567346238D87307,precertificate,20
mobile2.broker.vtb.ru,18D8433189E2567346238D87307,precertificate,appweb.broker.vtb.ru,18D8433287A256734A266707307,precertificate,20
appweb.broker.vtb.ru,18D8433287A256734A266707307,precertificate,*.vetstav.ru,18D84357FB25A99A67B633D04DD,precertificate,23
*.vetstav.ru,18D84357FB25A99A67B633D04DD,precertificate,*.starompos.ru,18D8437CF2561BE0BF75C65C85A,precertificate,20
*.starompos.ru,18D8437CF2561BE0BF75C65C85A,precertificate,*.gb-1.ru,18D8439FBD273100FC8EC0CCA68,precertificate,20
*.gb-1.ru,18D8439FBD273100FC8EC0CCA68,precertificate,*.rndcgb.ru,18D843A06EA73100FC8EC8C76AC,precertificate,21
*.rndcgb.ru,18D843A06EA73100FC8EC8C76AC,precertificate,ma.nrb.ru,18D843C0D78C3B4AFE77C07F36D,precertificate,21
ma.nrb.ru,18D843C0D78C3B4AFE77C07F36D,precertificate,fdst.mkb.ru,18D843DA84A1376AFFB2293A5A3,precertificate,20
fdst.mkb.ru,18D843DA84A1376AFFB2293A5A3,precertificate,psi-nlb-sberpb.cchufs.sberbank.ru,18D886FC7C5E6B8A150E6D4269F,precertificate,20
psi-nlb-sberpb.cchufs.sberbank.ru,18D886FC7C5E6B8A150E6D4269F,precertificate,ubamobile.sberbank.ru,18D886FDD565DD089E5CA8E5166,precertificate,21
ubamobile.sberbank.ru,18D886FDD565DD089E5CA8E5166,precertificate,ab.atmhost.sberbank.ru,18D886FE831024AAB89D9AEAAC0,precertificate,18
ab.atmhost.sberbank.ru,18D886FE831024AAB89D9AEAAC0,precertificate,cc-new-reserve.sbermegamarket.sigma.sbrf.ru,18D886FF6D5519ED9FAAAEB9059,precertificate,21
cc-new-reserve.sbermegamarket.sigma.sbrf.ru,18D886FF6D5519ED9FAAAEB9059,precertificate,sberpaylk.payecom.ru,18D8870041E370A06A0D4266354,precertificate,22
sberpaylk.payecom.ru,18D8870041E370A06A0D4266354,precertificate,*.sbertaxfree.ru,18D88700EDD63BBAFAB5B282E54,precertificate,19
*.sbertaxfree.ru,18D88700EDD63BBAFAB5B282E54,precertificate,*.student.21-school.ru,18D887018B5EB8AAF0FA54C7633,precertificate,19
*.student.21-school.ru,18D887018B5EB8AAF0FA54C7633,precertificate,*.kzn.21-school.ru,18D887021A6A5B9EF052993BD75,precertificate,20
*.kzn.21-school.ru,18D887021A6A5B9EF052993BD75,precertificate,otrs.sigma.sbrf.ru,18D887029BFD6D4B58FD92EA7CF,precertificate,20
otrs.sigma.sbrf.ru,18D887029BFD6D4B58FD92EA7CF,precertificate,13z-reserve.sbermegamarket.sigma.sbrf.ru,18D8870320D519E9103C4EB9059,precertificate,18
13z-reserve.sbermegamarket.sigma.sbrf.ru,18D8870320D519E9103C4EB9059,precertificate,join.sber.ru,18D88703BDDC586AF7B29DB7530,precertificate,18
join.sber.ru,18D88703BDDC586AF7B29DB7530,precertificate,*.surgut.21-school.ru,18D88704669C7ABAF0FA54C7617,precertificate,20
*.surgut.21-school.ru,18D88704669C7ABAF0FA54C7617,precertificate,sber.me,18D88704E42B6B4AFB3CE297077,precertificate,19
sber.me,18D88704E42B6B4AFB3CE297077,precertificate,*.msk.21-school.ru,18D887056BD23B7AF0FA54C7680,precertificate,18
*.msk.21-school.ru,18D887056BD23B7AF0FA54C7680,precertificate,cc-new.sbermegamarket.sigma.sbrf.ru,18D887060A951A66252CBEB9059,precertificate,21
cc-new.sbermegamarket.sigma.sbrf.ru,18D887060A951A66252CBEB9059,precertificate,s.sber.ru,18D88706C754AB5AFB3CE291055,precertificate,20
s.sber.ru,18D88706C754AB5AFB3CE291055,precertificate,cprd-ise-app01.sberins.ru,18D887077BD2E39D0A017165A3C,precertificate,23
cprd-ise-app01.sberins.ru,18D887077BD2E39D0A017165A3C,precertificate,prom-fuelfindersbol.sberdevices.ru,18D887080061D7332F528225E51,precertificate,18
prom-fuelfindersbol.sberdevices.ru,18D887080061D7332F528225E51,precertificate,*.nsk.21-school.ru,18D8870886E22B7AF0FA54C76A4,precertificate,21
*.nsk.21-school.ru,18D8870886E22B7AF0FA54C76A4,precertificate,spkk-static.online.sberbank.ru,18D8873D957F8C91C8860E73A98,precertificate,19
spkk-static.online.sberbank.ru,18D8873D957F8C91C8860E73A98,precertificate,spkk-static.online.sberbank.ru,18D887AD083F8C91C8860E73A98,precertificate,17
spkk-static.online.sberbank.ru,18D887AD083F8C91C8860E73A98,precertificate,spkk-api.online.sberbank.ru,18D887AD99CF8C91C88C09CEBAA,precertificate,21
spkk-api.online.sberbank.ru,18D887AD99CF8C91C88C09CEBAA,precertificate,*.s2b.tech,18D887AE172DAB4AFEB81C4917F,precertificate,20
*.s2b.tech,18D887AE172DAB4AFEB81C4917F,precertificate,psi.sberfriend.sbrf.ru,18D887AEED6CDA2E159B36C97B5,precertificate,21
psi.sberfriend.sbrf.ru,18D887AEED6CDA2E159B36C97B5,precertificate,jenkins.rnd.dev.sberdevices.ru,18D887AF7C21507051025225E51,precertificate,18
jenkins.rnd.dev.sberdevices.ru,18D887AF7C21507051025225E51,precertificate,*.lab.s2b.tech,18D887AFEE1DDB4AFEB81C445E0,precertificate,19
*.lab.s2b.tech,18D887AFEE1DDB4AFEB81C445E0,precertificate,*.belgorod.21-school.ru,18D887B069E145F89EE4ACA6467,precertificate,19
*.belgorod.21-school.ru,18D887B069E145F89EE4ACA6467,precertificate,psb.ru,18D887EB93FE9512C068455141B,precertificate,19
psb.ru,18D887EB93FE9512C068455141B,precertificate,t.psb.ru,18D887EFD38EA541AA60F26DC55,precertificate,19
t.psb.ru,18D887EFD38EA541AA60F26DC55,precertificate,best2pay.3ds.payment.ru,18D88A4AEF389BF1681FC7D9D75,precertificate,21
best2pay.3ds.payment.ru,18D88A4AEF389BF1681FC7D9D75,precertificate,*.фнслабнева.рф,18D88A75D1FA6A83B1739867505,precertificate,20
*.фнслабнева.рф,18D88A75D1FA6A83B1739867505,precertificate,*.невафнслаб.рф,18D88A991D4720A6D3AF233B25F,precertificate,21
*.невафнслаб.рф,18D88A991D4720A6D3AF233B25F,precertificate,*.sistemagorod.ru,18D88AF42478FE7284E2481EA84,precertificate,25
*.sistemagorod.ru,18D88AF42478FE7284E2481EA84,precertificate,*.fnslabneva.ru,18D88B14BF7799C2AA453F0EF33,precertificate,19
*.fnslabneva.ru,18D88B14BF7799C2AA453F0EF33,precertificate,tst-gen-wa-edna.open.ru,18D88B41CC38C257316F9FAF326,precertificate,20
tst-gen-wa-edna.open.ru,18D88B41CC38C257316F9FAF326,precertificate,*.nevafnslab.ru,18D88B59CC179EA58A053F0EF33,precertificate,22
*.nevafnslab.ru,18D88B59CC179EA58A053F0EF33,precertificate,sradfs.ncsp.com,18D88B7466DF933C53E9034714B,precertificate,19
sradfs.ncsp.com,18D88B7466DF933C53E9034714B,precertificate,*.amb1nvrsk.ru,18D88B8E09A2FF81F52D06E5062,precertificate,19
*.amb1nvrsk.ru,18D88B8E09A2FF81F52D06E5062,precertificate,*.gossortrf.ru,18D88BA7E85DBB4AFA3BF6921FE,precertificate,21
*.gossortrf.ru,18D88BA7E85DBB4AFA3BF6921FE,precertificate,invest.vtb.ru,18D88BC698A256744AE9F137307,precertificate,21
invest.vtb.ru,18D88BC698A256744AE9F137307,precertificate,*.ibgroup.ru,18D88BDF0A2DA07EC0E5DBE183F,precertificate,24
*.ibgroup.ru,18D88BDF0A2DA07EC0E5DBE183F,precertificate,frvich.kvd.murmansk.ru,18D88BFA9A64DC222BDCE6CD3E8,precertificate,21
frvich.kvd.murmansk.ru,18D88BFA9A64DC222BDCE6CD3E8,precertificate,*.fomsrd.ru,18D88C29E42888BB2FDB388BF14,precertificate,20
*.fomsrd.ru,18D88C29E42888BB2FDB388BF14,precertificate,*.mineco04.ru,18D88C45273CDF0A270BE2617A7,precertificate,22
*.mineco04.ru,18D88C45273CDF0A270BE2617A7,precertificate,*.rkomi.ru,18D88C70F571F26C836643A794A,precertificate,19
*.rkomi.ru,18D88C70F571F26C836643A794A,precertificate,invest.mkb.ru,18D88CFEA7716A6ACFB2293A5A3,precertificate,19
invest.mkb.ru,18D88CFEA7716A6ACFB2293A5A3,precertificate,corporate.mkb.ru,18D88D5B12EE323B7FB2293A5E3,precertificate,19
corporate.mkb.ru,18D88D5B12EE323B7FB2293A5E3,precertificate,ir.mkb.ru,18D88E31129E585AFFB2293A563,precertificate,20
ir.mkb.ru,18D88E31129E585AFFB2293A563,precertificate,vw.mkb.ru,18D88E4E0D45882AFFB2293A5A3,precertificate,17
vw.mkb.ru,18D88E4E0D45882AFFB2293A5A3,precertificate,vw-test.mkb.ru,18D88E6C5D3187CA9FB2293A5A3,precertificate,21
vw-test.mkb.ru,18D88E6C5D3187CA9FB2293A5A3,precertificate,twpg.mkb.ru,18D88EC0285A960AFFB2293A523,precertificate,23
twpg.mkb.ru,18D88EC0285A960AFFB2293A523,precertificate,jirasandbox.mkb.ru,18D88EEBFC0CA43CFFB2293A523,precertificate,21
jirasandbox.mkb.ru,18D88EEBFC0CA43CFFB2293A523,precertificate,baas-auth.mkb.ru,18D88F0C5B9B3AEB6FB2293A523,precertificate,19
baas-auth.mkb.ru,18D88F0C5B9B3AEB6FB2293A523,precertificate,baas-assets.mkb.ru,18D88F2A28F5BD7CBFB2293A5A3,precertificate,21
baas-assets.mkb.ru,18D88F2A28F5BD7CBFB2293A5A3,precertificate,factoring.mkb.ru,18D88F43F6F063FB7FB2293A5A3,precertificate,22
factoring.mkb.ru,18D88F43F6F063FB7FB2293A5A3,precertificate,vip.mkb.ru,18D88F61A34D7DBAFFB2293A5A3,precertificate,19
vip.mkb.ru,18D88F61A34D7DBAFFB2293A5A3,precertificate,stat.mkb.ru,18D88FBECD87E66AFFB2293A523,precertificate,20
stat.mkb.ru,18D88FBECD87E66AFFB2293A523,precertificate,*.admburla.ru,18D88FDBB3DD7023B01FF4963F5,precertificate,21
*.admburla.ru,18D88FDBB3DD7023B01FF4963F5,precertificate,*.gpkk.ru,18D88FF5FFD28509D469F5BFC33,precertificate,20
*.gpkk.ru,18D88FF5FFD28509D469F5BFC33,precertificate,*.xn--80akjac6amacoe3n.xn--p1ai,18D8901551B2D4350DC4E63B10E,precertificate,23
*.xn--80akjac6amacoe3n.xn--p1ai,18D8901551B2D4350DC4E63B10E,precertificate,*.sabytrade.ru,18D8904AE323F1C225275BA818B,precertificate,20
*.sabytrade.ru,18D8904AE323F1C225275BA818B,precertificate,*.sabyget.ru,18D8904BFFA3C375762BE865CA0,precertificate,19
*.sabyget.ru,18D8904BFFA3C375762BE865CA0,precertificate,*.saby.ru,18D8904C9143CCC728166B13D91,precertificate,18
*.saby.ru,18D8904C9143CCC728166B13D91,precertificate,*.saby.dev,18D8904D8D1FC834E205155E192,precertificate,20
*.saby.dev,18D8904D8D1FC834E205155E192,precertificate,pay.saby.ru,18D8905156C3C8CDF7B5055E192,precertificate,22
pay.saby.ru,18D8905156C3C8CDF7B5055E192,precertificate,*.wasaby.dev,18D8907F35067E698AD3ECE9D2D,precertificate,22
*.wasaby.dev,18D8907F35067E698AD3ECE9D2D,precertificate,api.raiffeisen.ru,18D8909AB4AE281A8D39A8BA8F1,precertificate,21
api.raiffeisen.ru,18D8909AB4AE281A8D39A8BA8F1,precertificate,*.ufin48.ru,18D890B7DC1CA5AB4B7CD668C4C,precertificate,21
*.ufin48.ru,18D890B7DC1CA5AB4B7CD668C4C,precertificate,mail.mkb.ru,18D890D216A2C74AFFB2293A523,precertificate,22
mail.mkb.ru,18D890D216A2C74AFFB2293A523,precertificate,app-gen-gms-br.open.ru,18D890EBE598C2573F29F77DF26,precertificate,19
app-gen-gms-br.open.ru,18D890EBE598C2573F29F77DF26,precertificate,*.ecoteo.ru,18D891059CE5B679EEC5341B8FA,precertificate,19
*.ecoteo.ru,18D891059CE5B679EEC5341B8FA,precertificate,*.gorbank.spb.ru,18D8912C13801B824FC8E625048,precertificate,25
*.gorbank.spb.ru,18D8912C13801B824FC8E625048,precertificate,*.absolutins.ru,18D8914C0DD609163540A977A8B,precertificate,19
*.absolutins.ru,18D8914C0DD609163540A977A8B,precertificate,*.impercomm.ru,18D9D19502AC5B4AF6F5B0F4384,precertificate,25
*.impercomm.ru,18D9D19502AC5B4AF6F5B0F4384,precertificate,*.home-security-pd.sberdevices.ru,18D9D1FAE7DBD510C2322225E51,precertificate,21
*.home-security-pd.sberdevices.ru,18D9D1FAE7DBD510C2322225E51,precertificate,demo.navplatform.ru,18D9D1FBB6CB7B2AFB3CE892BD6,precertificate,20
demo.navplatform.ru,18D9D1FBB6CB7B2AFB3CE892BD6,precertificate,irm-psi.sberbank.ru,18D9D1FC86DF8C91C88C8BE63AC,precertificate,20
