Cert1,SerialNumber1,Type1,Cert2,SerialNumber2,Type2,Difference
*.putevki23.ru,1923328E202FF02BF883F4F0A57,precertificate,*.regkap.ru,192332A2EFC5B2D4E83CE7A84B1,precertificate,19
*.regkap.ru,192332A2EFC5B2D4E83CE7A84B1,precertificate,*.tyret.ru,192332B706872C157E85DCA03FE,precertificate,22
*.tyret.ru,192332B706872C157E85DCA03FE,precertificate,hcrr.ru,192332CB3698FB5AD795377940E,precertificate,20
hcrr.ru,192332CB3698FB5AD795377940E,precertificate,prod-publicapi.sberfactoring.ru,192332EE69F279D55A2B6295B7C,precertificate,21
prod-publicapi.sberfactoring.ru,192332EE69F279D55A2B6295B7C,precertificate,id.sber.ru,192332EF23AF8C9BCBAEFFD65AC,precertificate,20
id.sber.ru,192332EF23AF8C9BCBAEFFD65AC,precertificate,russia.sber.ru,192332EF8C87680AFB3CE291029,precertificate,19
russia.sber.ru,192332EF8C87680AFB3CE291029,precertificate,id-ift.sber.ru,192332F01DEF8C9BCFA69CD65AC,precertificate,21
id-ift.sber.ru,192332F01DEF8C9BCFA69CD65AC,precertificate,id-lt.sber.ru,192332F07E3F8C9BCA209E765AC,precertificate,22
id-lt.sber.ru,192332F07E3F8C9BCA209E765AC,precertificate,investorday.sber.ru,192332F0C679397A9B3CE291099,precertificate,22
investorday.sber.ru,192332F0C679397A9B3CE291099,precertificate,podpis.sber.ru,192332F118CF8D9CE89E5D597C7,precertificate,19
podpis.sber.ru,192332F118CF8D9CE89E5D597C7,precertificate,id-psi.sber.ru,192332F1650F8C9BCEEF0CD65AC,precertificate,20
id-psi.sber.ru,192332F1650F8C9BCEEF0CD65AC,precertificate,sbergiletalks.sber.ru,192332F1A9C64E6B4B3CE29102D,precertificate,20
sbergiletalks.sber.ru,192332F1A9C64E6B4B3CE29102D,precertificate,smartspeech.sber.ru,192332F2039F8CDA362424764AC,precertificate,21
smartspeech.sber.ru,192332F2039F8CDA362424764AC,precertificate,expe.tgk11.com,192333206DFDA1F46A74BE57106,precertificate,22
expe.tgk11.com,192333206DFDA1F46A74BE57106,precertificate,*.okbm.nnov.ru,19233334B32647AB1FF0C122CC0,precertificate,21
*.okbm.nnov.ru,19233334B32647AB1FF0C122CC0,precertificate,*.childrest.ru,1923334BFD9FE02BF883F8F11A8,precertificate,20
*.childrest.ru,1923334BFD9FE02BF883F8F11A8,precertificate,*.sreda23.ru,1923335F283CE02BF883F4F6CB2,precertificate,23
*.sreda23.ru,1923335F283CE02BF883F4F6CB2,precertificate,*.denizbank.ru,192335BBF23C1CBAFD3FB4ABF6D,precertificate,25
*.denizbank.ru,192335BBF23C1CBAFD3FB4ABF6D,precertificate,*.imf.ru,1923394647BD12A86A735581EDA,precertificate,21
*.imf.ru,1923394647BD12A86A735581EDA,precertificate,*.test-tools-api.mts.ru,192339680FC138AAF936070C41D,precertificate,21
*.test-tools-api.mts.ru,192339680FC138AAF936070C41D,precertificate,workspace2.magnit.ru,192339F1E8462E5EC9B1DFB7E5C,precertificate,22
workspace2.magnit.ru,192339F1E8462E5EC9B1DFB7E5C,precertificate,prod-publicapi.sberfactoring.ru,19233A06973279D55A2B6295B7C,precertificate,19
prod-publicapi.sberfactoring.ru,19233A06973279D55A2B6295B7C,precertificate,biopolymers.pro,AFAA0DBE7D8411EFA3B70242AC120002,precertificate,31
biopolymers.pro,AFAA0DBE7D8411EFA3B70242AC120002,precertificate,mail.portmc.ru,1FAA5353DEC68B37936CCAA,precertificate,28
mail.portmc.ru,1FAA5353DEC68B37936CCAA,precertificate,78.rospotrebnadzor.ru,6252136E7E6411EF9A8B0242AC120002,precertificate,29
78.rospotrebnadzor.ru,6252136E7E6411EF9A8B0242AC120002,precertificate,kk-group.su,107008947BD3EAE2FCA224D,precertificate,26
kk-group.su,107008947BD3EAE2FCA224D,precertificate,*.spb5-kuban.ru,19241C8F15F26BC277FA26E32C4,precertificate,25
*.spb5-kuban.ru,19241C8F15F26BC277FA26E32C4,precertificate,digitalvpn.open.ru,19241CB8F9B8C25736A9BCCC626,precertificate,21
digitalvpn.open.ru,19241CB8F9B8C25736A9BCCC626,precertificate,*.target.rt.ru,19241CD098920B4AF6F58905CB3,precertificate,22
*.target.rt.ru,19241CD098920B4AF6F58905CB3,precertificate,mfsk.ru,19241CE9391721CD1E9805313D3,precertificate,18
mfsk.ru,19241CE9391721CD1E9805313D3,precertificate,*.cvmir.ru,19241D11811E63A9FE6C4A079C5,precertificate,21
*.cvmir.ru,19241D11811E63A9FE6C4A079C5,precertificate,notifycards.vbrr.ru,19241E37ECEF5144BE8142008EC,precertificate,21
notifycards.vbrr.ru,19241E37ECEF5144BE8142008EC,precertificate,rck.vbrr.ru,19241E38A2537B3A5B29AE85496,precertificate,20
rck.vbrr.ru,19241E38A2537B3A5B29AE85496,precertificate,c1.vbrr.ru,19241E3990E37B3A57240B05496,precertificate,20
c1.vbrr.ru,19241E3990E37B3A57240B05496,precertificate,acs.vbrr.ru,19241E3A0CCF5144BE8D4B594ED,precertificate,19
acs.vbrr.ru,19241E3A0CCF5144BE8D4B594ED,precertificate,sf.vbrr.ru,19241E3AB1237B3A572F5B05496,precertificate,16
sf.vbrr.ru,19241E3AB1237B3A572F5B05496,precertificate,pb5.vbrr.ru,19241E3B5C437B3A5720CED5496,precertificate,20
pb5.vbrr.ru,19241E3B5C437B3A5720CED5496,precertificate,pin.vbrr.ru,19241E3BBE3DAB4AF4FF48CC1DE,precertificate,18
pin.vbrr.ru,19241E3BBE3DAB4AF4FF48CC1DE,precertificate,online.vbrr.ru,19241E3C90F37B3A57250E65796,precertificate,20
online.vbrr.ru,19241E3C90F37B3A57250E65796,precertificate,qbw.vbrr.ru,19241E3D5C837B3A5B269EB5496,precertificate,19
qbw.vbrr.ru,19241E3D5C837B3A5B269EB5496,precertificate,c2.vbrr.ru,19241E3E15237B3A5F234B05496,precertificate,20
c2.vbrr.ru,19241E3E15237B3A5F234B05496,precertificate,capital-bank.ru,19241E779579580AC13B9A685B3,precertificate,20
capital-bank.ru,19241E779579580AC13B9A685B3,precertificate,b2b-portal.magnit.ru,19241E93357D3E3EC9B1DFBFED4,precertificate,20
b2b-portal.magnit.ru,19241E93357D3E3EC9B1DFBFED4,precertificate,centrkulturi.ru,4BBB1867F0611EF9A8B0242AC120002,precertificate,26
centrkulturi.ru,4BBB1867F0611EF9A8B0242AC120002,precertificate,sberopros.sberbank.ru,19242169EE1F8496CF4AEE565AC,precertificate,30
sberopros.sberbank.ru,19242169EE1F8496CF4AEE565AC,precertificate,*.med.21-school.ru,1924216A59C2FB7AF0FA54C7625,precertificate,21
*.med.21-school.ru,1924216A59C2FB7AF0FA54C7625,precertificate,*.mingkhrk.ru,192421BA67D099999D4EC8618EA,precertificate,23
*.mingkhrk.ru,192421BA67D099999D4EC8618EA,precertificate,blt.su,60A2F5A07FAA11EFABC70242AC120002,precertificate,28
blt.su,60A2F5A07FAA11EFABC70242AC120002,precertificate,pendolin.ru,18A775B67FC611EFAC470242AC120002,precertificate,29
pendolin.ru,18A775B67FC611EFAC470242AC120002,precertificate,nuc.voskhod.ru,D738BFA6800E11EF96F90242AC120003,precertificate,29
nuc.voskhod.ru,D738BFA6800E11EF96F90242AC120003,precertificate,*.novaya-scena.ru,1FD9A07F45C6850B9170EEA,precertificate,27
*.novaya-scena.ru,1FD9A07F45C6850B9170EEA,precertificate,*.xn--d1aie4av.xn--p1ai,1924CC2372A8A72FB75A766F3FA,precertificate,23
*.xn--d1aie4av.xn--p1ai,1924CC2372A8A72FB75A766F3FA,precertificate,mobile.broker.vtb.ru,1924CC3E1F9256734F2C8767307,precertificate,22
mobile.broker.vtb.ru,1924CC3E1F9256734F2C8767307,precertificate,*.study.ingos.ru,1924CC607B32978576FE02BDF82,precertificate,19
*.study.ingos.ru,1924CC607B32978576FE02BDF82,precertificate,*.kropssmp.ru,1924CC74341C1F78519838292B8,precertificate,22
*.kropssmp.ru,1924CC74341C1F78519838292B8,precertificate,cc.vtb.ru,1924CC8A7422567842957137307,precertificate,22
cc.vtb.ru,1924CC8A7422567842957137307,precertificate,*.krdgp11.ru,1924CCA1AC69363A8A232EB77DB,precertificate,22
*.krdgp11.ru,1924CCA1AC69363A8A232EB77DB,precertificate,*.skkpodmoskovie.ru,1924CCB7BD8B622C862D827F6E9,precertificate,19
*.skkpodmoskovie.ru,1924CCB7BD8B622C862D827F6E9,precertificate,*.pasp.ru,1924CCCCF2D8232469A68D600D7,precertificate,23
*.pasp.ru,1924CCCCF2D8232469A68D600D7,precertificate,modeus-nexus.custis.ru,1924CCE65E1E68CF35494A0BDF2,precertificate,22
modeus-nexus.custis.ru,1924CCE65E1E68CF35494A0BDF2,precertificate,*.nico-bank.ru,1924CCFB0003C2284861D7D97E0,precertificate,20
*.nico-bank.ru,1924CCFB0003C2284861D7D97E0,precertificate,*.bankintegral.ru,1924CD2DE18B5F689E362AE3E06,precertificate,21
*.bankintegral.ru,1924CD2DE18B5F689E362AE3E06,precertificate,chattest.novikom.ru,1924CD48767D6B43C2AECC2CAC6,precertificate,20
chattest.novikom.ru,1924CD48767D6B43C2AECC2CAC6,precertificate,*.etpgpb.ru,1924CD5C33CA59D5724BC9C1B03,precertificate,22
*.etpgpb.ru,1924CD5C33CA59D5724BC9C1B03,precertificate,*.miccedu.ru,1924CD72EAB985F434D258A3951,precertificate,21
*.miccedu.ru,1924CD72EAB985F434D258A3951,precertificate,*.fkr26.ru,1924CE697FE7FA66460E636C46D,precertificate,21
*.fkr26.ru,1924CE697FE7FA66460E636C46D,precertificate,*.eos-tt-app-01.sibintek.ru,1924CE86CADD5B46CE8349D53E4,precertificate,21
*.eos-tt-app-01.sibintek.ru,1924CE86CADD5B46CE8349D53E4,precertificate,tfomsra.ru,1924CE9A7415C1564DBC22B7AC5,precertificate,21
tfomsra.ru,1924CE9A7415C1564DBC22B7AC5,precertificate,tfomsrb.ru,1924CF0085B15B6D9D472CB79A2,precertificate,21
tfomsrb.ru,1924CF0085B15B6D9D472CB79A2,precertificate,mobile.broker.vtb.ru,1924CF1E9EC256734F2C8767307,precertificate,22
mobile.broker.vtb.ru,1924CF1E9EC256734F2C8767307,precertificate,xn--n1afa.xn--90ab2c.xn--p1ai,1924CF1F36125A77484C9D0AF07,precertificate,17
xn--n1afa.xn--90ab2c.xn--p1ai,1924CF1F36125A77484C9D0AF07,precertificate,sso-app.vtb.ru,1924CF1F9122567A4CFFE127307,precertificate,21
sso-app.vtb.ru,1924CF1F9122567A4CFFE127307,precertificate,*.okcdn.ru,1924CF44DADDAB4AFEBC993DD07,precertificate,19
*.okcdn.ru,1924CF44DADDAB4AFEBC993DD07,precertificate,*.oilnet.ru,1924CF80D71D5B4AFB375B007BF,precertificate,22
*.oilnet.ru,1924CF80D71D5B4AFB375B007BF,precertificate,ntek-nsk.ru,1924D131FC24EE70CC2FEAFD07F,precertificate,21
ntek-nsk.ru,1924D131FC24EE70CC2FEAFD07F,precertificate,app-gen-webrtcdmz1.open.ru,1924D14A4CF8C2573669C6A4527,precertificate,22
app-gen-webrtcdmz1.open.ru,1924D14A4CF8C2573669C6A4527,precertificate,ehost.open.ru,1924D1623D58C2573ECA85BC726,precertificate,20
ehost.open.ru,1924D1623D58C2573ECA85BC726,precertificate,*.ingeos.info,1924D2144528C0B5297B64A6E71,precertificate,22
*.ingeos.info,1924D2144528C0B5297B64A6E71,precertificate,tech-bot.tlscc.ru,1D938862712B49A26440F00,precertificate,22
tech-bot.tlscc.ru,1D938862712B49A26440F00,precertificate,nuc.voskhod.ru,4F5A24F8816211EF81560242AC120002,precertificate,28
nuc.voskhod.ru,4F5A24F8816211EF81560242AC120002,precertificate,*.ingos.ru,1925196834A2940AC6FE02BDF82,precertificate,32
*.ingos.ru,1925196834A2940AC6FE02BDF82,precertificate,*.banksaratov.ru,192519EEF38B5672B9567C4D140,precertificate,18
*.banksaratov.ru,192519EEF38B5672B9567C4D140,precertificate,*.novreg.ru,19251A077F9FE887FA23DB6514F,precertificate,21
*.novreg.ru,19251A077F9FE887FA23DB6514F,precertificate,*.hosp23.ru,19251A2CB26B07CC819E0653EF1,precertificate,18
*.hosp23.ru,19251A2CB26B07CC819E0653EF1,precertificate,xn----8sbebbm1aigbdb2bbbe7bgdgd5y.xn--p1ai,19251A531ED93533959E3794125,precertificate,19
xn----8sbebbm1aigbdb2bbbe7bgdgd5y.xn--p1ai,19251A531ED93533959E3794125,precertificate,spg.nso.ru,19251AB15ED7783FA7F3B6D9DB6,precertificate,24
spg.nso.ru,19251AB15ED7783FA7F3B6D9DB6,precertificate,pyrus-integra.sovcombank.group,19251ACDAF77ED79B50C5E30C49,precertificate,21
pyrus-integra.sovcombank.group,19251ACDAF77ED79B50C5E30C49,precertificate,grafana.rnd.dev.sberdevices.ru,19251AEF94D1175619B124141CF,precertificate,24
grafana.rnd.dev.sberdevices.ru,19251AEF94D1175619B124141CF,precertificate,webquik.sberbank.ru,19251AF01883BB2AFB3CEA94026,precertificate,20
webquik.sberbank.ru,19251AF01883BB2AFB3CEA94026,precertificate,zakupai.sber.ru,19251AF1AF4F8E97268B3FE65AC,precertificate,18
zakupai.sber.ru,19251AF1AF4F8E97268B3FE65AC,precertificate,pushkino.mts.ru,19251B1F4CE85AD4AEFED55143F,precertificate,20
pushkino.mts.ru,19251B1F4CE85AD4AEFED55143F,precertificate,raduzhn.mts.ru,19251B1FEB685AD7CE5B355143F,precertificate,20
raduzhn.mts.ru,19251B1FEB685AD7CE5B355143F,precertificate,ramenskoe.mts.ru,19251B2074385AD48155A55143F,precertificate,18
ramenskoe.mts.ru,19251B2074385AD48155A55143F,precertificate,balashiha.mts.ru,19251B4518985AD4CB94F55143F,precertificate,20
balashiha.mts.ru,19251B4518985AD4CB94F55143F,precertificate,arzamas.mts.ru,19251B457AA85ADF6B9B555143F,precertificate,19
arzamas.mts.ru,19251B457AA85ADF6B9B555143F,precertificate,astrakhan.mts.ru,19251B45DB685ADA0464155143F,precertificate,20
astrakhan.mts.ru,19251B45DB685ADA0464155143F,precertificate,khakasia.mts.ru,19251B66CE285AD60CEE655143F,precertificate,23
khakasia.mts.ru,19251B66CE285AD60CEE655143F,precertificate,kemerovo.mts.ru,19251B676D885AD22C8E755143F,precertificate,20
kemerovo.mts.ru,19251B676D885AD22C8E755143F,precertificate,khv.mts.ru,19251B67BBA85ADAC788755143F,precertificate,19
khv.mts.ru,19251B67BBA85ADAC788755143F,precertificate,belgorod.mts.ru,19251B8B0F085ADFA5CE255143F,precertificate,21
belgorod.mts.ru,19251B8B0F085ADFA5CE255143F,precertificate,bashkortostan.mts.ru,19251B8BF5E85ADF0A05E59143F,precertificate,20
bashkortostan.mts.ru,19251B8BF5E85ADF0A05E59143F,precertificate,barnaul.mts.ru,19251B8C58E85AD7E75B755143F,precertificate,19
barnaul.mts.ru,19251B8C58E85AD7E75B755143F,precertificate,nnov.mts.ru,19251BB265185AD44668255143F,precertificate,19
nnov.mts.ru,19251BB265185AD44668255143F,precertificate,dom.mts.ru,19251BB42AA85ADC07E8755143F,precertificate,22
dom.mts.ru,19251BB42AA85ADC07E8755143F,precertificate,beloyarsk.mts.ru,19251BB4B5685AD62624B55143F,precertificate,20
beloyarsk.mts.ru,19251BB4B5685AD62624B55143F,precertificate,saratov.mts.ru,19251BD507B85AD9CE6B355143F,precertificate,23
saratov.mts.ru,19251BD507B85AD9CE6B355143F,precertificate,samara.mts.ru,19251BD584385AD204B9F55143F,precertificate,19
samara.mts.ru,19251BD584385AD204B9F55143F,precertificate,sakha.mts.ru,19251BD623185AD24E78955143F,precertificate,17
sakha.mts.ru,19251BD623185AD24E78955143F,precertificate,magadan.mts.ru,19251BFC32485AD00A4B455143F,precertificate,20
magadan.mts.ru,19251BFC32485AD00A4B455143F,precertificate,lobnya.mts.ru,19251BFC8DF85ADD8209D55143F,precertificate,20
lobnya.mts.ru,19251BFC8DF85ADD8209D55143F,precertificate,magas.mts.ru,19251BFCDD985AD8E5F8855143F,precertificate,21
magas.mts.ru,19251BFCDD985AD8E5F8855143F,precertificate,chuvashia.mts.ru,19251C2587D85ADA0084D55143F,precertificate,20
chuvashia.mts.ru,19251C2587D85ADA0084D55143F,precertificate,eao.mts.ru,19251C25D5285AD8A748755143F,precertificate,21
eao.mts.ru,19251C25D5285AD8A748755143F,precertificate,dagestan.mts.ru,19251C266A785AD9061E155143F,precertificate,20
dagestan.mts.ru,19251C266A785AD9061E155143F,precertificate,yugra.mts.ru,19251C49AD285AD888A8955143F,precertificate,20
yugra.mts.ru,19251C49AD285AD888A8955143F,precertificate,yaroslavl.mts.ru,19251C4A0B385AD46A95555143F,precertificate,21
yaroslavl.mts.ru,19251C4A0B385AD46A95555143F,precertificate,yamal.mts.ru,19251C4A63885ADD6248955143F,precertificate,20
yamal.mts.ru,19251C4A63885ADD6248955143F,precertificate,pskov.mts.ru,19251C73D7D85AD0C148955143F,precertificate,22
pskov.mts.ru,19251C73D7D85AD0C148955143F,precertificate,primorye.mts.ru,19251C742C485ADF4BBEF55143F,precertificate,21
primorye.mts.ru,19251C742C485ADF4BBEF55143F,precertificate,perm.mts.ru,19251C74B3C85AD94948255143F,precertificate,17
perm.mts.ru,19251C74B3C85AD94948255143F,precertificate,tyumen.mts.ru,19251C9566E85ADD07A9E55143F,precertificate,18
tyumen.mts.ru,19251C9566E85ADD07A9E55143F,precertificate,udm.mts.ru,19251C95C8285ADA0168755143F,precertificate,18
udm.mts.ru,19251C95C8285ADA0168755143F,precertificate,tyva.mts.ru,19251C9641385ADE8F48255143F,precertificate,21
tyva.mts.ru,19251C9641385ADE8F48255143F,precertificate,reutov.mts.ru,19251CBA65185ADFCE99F55143F,precertificate,20
reutov.mts.ru,19251CBA65185ADFCE99F55143F,precertificate,roaming.mts.ru,19251CBAC3B85AD42FBB155143F,precertificate,17
roaming.mts.ru,19251CBAC3B85AD42FBB155143F,precertificate,alania.mts.ru,19251CBB21585AD189A9D55143F,precertificate,19
alania.mts.ru,19251CBB21585AD189A9D55143F,precertificate,bor.mts.ru,19251CDC2CB85AD28658755143F,precertificate,19
bor.mts.ru,19251CDC2CB85AD28658755143F,precertificate,bryansk.mts.ru,19251CDC7E685AD3266B555143F,precertificate,18
bryansk.mts.ru,19251CDC7E685AD3266B555143F,precertificate,bronnitsy.mts.ru,19251CDCEA485ADB4AF4355143F,precertificate,18
bronnitsy.mts.ru,19251CDCEA485ADB4AF4355143F,precertificate,orel.mts.ru,19251CFDFC685ADDEC78255143F,precertificate,23
orel.mts.ru,19251CFDFC685ADDEC78255143F,precertificate,penza.mts.ru,19251CFE51C85ADF0F98955143F,precertificate,19
penza.mts.ru,19251CFE51C85ADF0F98955143F,precertificate,orenburg.mts.ru,19251CFEA5F85ADDAF6EF55143F,precertificate,21
orenburg.mts.ru,19251CFEA5F85ADDAF6EF55143F,precertificate,mytishi.mts.ru,19251D20D1585ADACE6B655143F,precertificate,20
mytishi.mts.ru,19251D20D1585ADACE6B655143F,precertificate,mordovia.mts.ru,19251D2125885AD6840E355143F,precertificate,20
mordovia.mts.ru,19251D2125885AD6840E355143F,precertificate,murmansk.mts.ru,19251D2176385ADF286E255143F,precertificate,21
murmansk.mts.ru,19251D2176385ADF286E255143F,precertificate,tomsk.mts.ru,19251D46ECC85ADD2658955143F,precertificate,21
tomsk.mts.ru,19251D46ECC85ADD2658955143F,precertificate,tula.mts.ru,19251D4769085ADB4F98255143F,precertificate,17
tula.mts.ru,19251D4769085ADB4F98255143F,precertificate,tver.mts.ru,19251D47C8885AD74E78255143F,precertificate,16
tver.mts.ru,19251D47C8885AD74E78255143F,precertificate,vladimir.mts.ru,19251D6D3AA85ADDC72EA55143F,precertificate,23
vladimir.mts.ru,19251D6D3AA85ADDC72EA55143F,precertificate,vidnoe.mts.ru,19251D6DB8785ADD0A69F55143F,precertificate,21
vidnoe.mts.ru,19251D6DB8785ADD0A69F55143F,precertificate,uln.mts.ru,19251D6E52585ADF4048755143F,precertificate,20
uln.mts.ru,19251D6E52585ADF4048755143F,precertificate,kbr.mts.ru,19251D91DD185AD4C658755143F,precertificate,21
kbr.mts.ru,19251D91DD185AD4C658755143F,precertificate,kchr.mts.ru,19251D9261685AD40668255143F,precertificate,21
kchr.mts.ru,19251D9261685AD40668255143F,precertificate,karelia.mts.ru,19251D92B8785ADA085B555143F,precertificate,20
karelia.mts.ru,19251D92B8785ADA085B555143F,precertificate,komsomolsk.mts.ru,19251DB3A2C85ADDA9C1454143F,precertificate,22
komsomolsk.mts.ru,19251DB3A2C85ADDA9C1454143F,precertificate,komi.mts.ru,19251DB3FE885AD502F8255143F,precertificate,17
komi.mts.ru,19251DB3FE885AD502F8255143F,precertificate,kirov.mts.ru,19251DB458B85AD345E8855143F,precertificate,19
kirov.mts.ru,19251DB458B85AD345E8855143F,precertificate,kursk.mts.ru,19251DD88CE85AD22A08855143F,precertificate,21
kursk.mts.ru,19251DD88CE85AD22A08855143F,precertificate,kurgan.mts.ru,19251DD8F4A85AD70A99D55143F,precertificate,17
kurgan.mts.ru,19251DD8F4A85AD70A99D55143F,precertificate,lipetsk.mts.ru,19251DD94ED85AD2AF5B455143F,precertificate,17
lipetsk.mts.ru,19251DD94ED85AD2AF5B455143F,precertificate,poz-progress.ru,F7255394816F11EFA7520242AC120002,precertificate,30
poz-progress.ru,F7255394816F11EFA7520242AC120002,precertificate,noyabrsk.mts.ru,19251EBCC1085AD823DE255143F,precertificate,30
noyabrsk.mts.ru,19251EBCC1085AD823DE255143F,precertificate,nsk.mts.ru,19251EBD45385AD92558755143F,precertificate,20
nsk.mts.ru,19251EBD45385AD92558755143F,precertificate,nvartovsk.mts.ru,19251EBDA9085AD22D24F55143F,precertificate,18
nvartovsk.mts.ru,19251EBDA9085AD22D24F55143F,precertificate,odintsovo.mts.ru,19251EE364E85ADD2F75855143F,precertificate,18
odintsovo.mts.ru,19251EE364E85ADD2F75855143F,precertificate,omsk.mts.ru,19251EE3CCE85AD728A8255143F,precertificate,22
omsk.mts.ru,19251EE3CCE85AD728A8255143F,precertificate,nyagan.mts.ru,19251EE427585AD50B79D55143F,precertificate,20
nyagan.mts.ru,19251EE427585AD50B79D55143F,precertificate,mymts.ru,19251F03D3085AD90A18455143F,precertificate,17
mymts.ru,19251F03D3085AD90A18455143F,precertificate,zhukovski.mts.ru,19251F0434185AD146F5355143F,precertificate,18
zhukovski.mts.ru,19251F0434185AD146F5355143F,precertificate,khimki.mts.ru,19251F04D0B85AD7CA59C55143F,precertificate,21
khimki.mts.ru,19251F04D0B85AD7CA59C55143F,precertificate,kaliningrad.mts.ru,19251F23D3185ADBED48756143F,precertificate,22
kaliningrad.mts.ru,19251F23D3185ADBED48756143F,precertificate,kamchatka.mts.ru,19251F2429D85AD9C5E4555143F,precertificate,19
kamchatka.mts.ru,19251F2429D85AD9C5E4555143F,precertificate,kaluga.mts.ru,19251F247C685AD3C139C55143F,precertificate,20
kaluga.mts.ru,19251F247C685AD3C139C55143F,precertificate,amur.mts.ru,19251F450DB85AD543F8255143F,precertificate,23
amur.mts.ru,19251F450DB85AD543F8255143F,precertificate,arkhangelsk.mts.ru,19251F4575B85AD0A0D8A56143F,precertificate,21
arkhangelsk.mts.ru,19251F4575B85AD0A0D8A56143F,precertificate,altai.mts.ru,19251F45C4985ADE8DC8855143F,precertificate,19
altai.mts.ru,19251F45C4985ADE8DC8855143F,precertificate,e-burg.mts.ru,19251F6502D85AD9A1D9E55143F,precertificate,20
e-burg.mts.ru,19251F6502D85AD9A1D9E55143F,precertificate,elista.mts.ru,19251F6562A85ADBC1B9C55143F,precertificate,22
elista.mts.ru,19251F6562A85ADBC1B9C55143F,precertificate,golicino.mts.ru,19251F65C8385AD2A8FE255143F,precertificate,18
golicino.mts.ru,19251F65C8385AD2A8FE255143F,precertificate,mts.ru,19251F8BD7B85ADBA5D8455143F,precertificate,21
mts.ru,19251F8BD7B85ADBA5D8455143F,precertificate,moskva.mts.ru,19251F8C29085AD30BE9D55143F,precertificate,17
moskva.mts.ru,19251F8C29085AD30BE9D55143F,precertificate,b2b.mts.ru,19251F8C73B85AD34058755143F,precertificate,20
b2b.mts.ru,19251F8C73B85AD34058755143F,precertificate,sakh.mts.ru,19251FB5F7D85ADCEB68255143F,precertificate,20
sakh.mts.ru,19251FB5F7D85ADCEB68255143F,precertificate,ryazan.mts.ru,19251FB654C85ADC8649E55143F,precertificate,18
ryazan.mts.ru,19251FB654C85ADC8649E55143F,precertificate,rnd.mts.ru,19251FB6ABD85AD6E1A8755143F,precertificate,22
rnd.mts.ru,19251FB6ABD85AD6E1A8755143F,precertificate,surgut.mts.ru,19251FD60BF85AD3EB49E55143F,precertificate,21
surgut.mts.ru,19251FD60BF85AD3EB49E55143F,precertificate,tambov.mts.ru,19251FD6A9985ADB47E9F55143F,precertificate,17
tambov.mts.ru,19251FD6A9985ADB47E9F55143F,precertificate,tatarstan.mts.ru,19251FD72EA85ADD0B35A55143F,precertificate,20
